id,name,price,quantity,discount
PRD-030195,Vortex Studio Gaming Mouse,1245.39,242,10.50%
PRD-030196,Matrix Compact HD Webcam,292.75,209,4.90%
PRD-030197,Aero Precision Wireless Headphones,1273.43,252,8.60%
PRD-030198,Lumina Elite Backpack,1396.83,398,2.50%
PRD-030199,Core Seamless Security Camera,143.09,288,11.50%
PRD-030200,Blaze HD Fitness Tracker,281.68,309,4.40%
PRD-030201,Matrix Portable Portable Charger,228.27,383,7.20%
PRD-030202,Aura Stealth E-Reader,1314.45,332,0.40%
PRD-030203,Aura HD Desk Lamp,700.24,386,4.70%
PRD-030204,Aero Active HD Webcam,1367.73,310,5.20%
PRD-030205,Starlight Extreme Smart Scale,411.47,44,2.50%
PRD-030206,Core Modular Bluetooth Speaker,979.3,107,8.20%
PRD-030207,Krypton Ultra Microphone Kit,55.83,417,7.30%
PRD-030208,Orbit Pro Robot Vacuum,712.08,111,7.60%
PRD-030209,Nova Precision E-Reader,1340.39,191,10.20%
PRD-030210,Echo Compact USB-C Hub,1071.34,178,4.50%
PRD-030211,Prism Turbo Running Shoes,983.67,270,10.80%
PRD-030212,Quantum Seamless Ring Light,1002.37,97,11.30%
PRD-030213,Titan Extreme Robot Vacuum,898.72,486,10.10%
PRD-030214,Synergy Seamless HD Webcam,888.69,54,7.10%
PRD-030215,Lumina Intelligent Bluetooth Speaker,76.32,359,10.90%
PRD-030216,Vanguard Turbo VR Headset,1112.51,178,0.20%
PRD-030217,Omni Extreme Coffee Maker,1454.65,473,2.00%
PRD-030218,Vector Ergonomic Noise Canceling Earbuds,1094.23,375,11.20%
PRD-030219,Horizon Compact 4K Monitor,942.94,224,6.90%
PRD-030220,Nexus Elite Blender,134.36,348,1.60%
PRD-030221,Synergy Pro Dash Cam,693.98,81,2.70%
PRD-030222,Synergy Pro Coffee Maker,1437.65,141,6.00%
PRD-030223,Sol Advanced Action Camera,1344.93,417,11.10%
PRD-030224,Vector Stealth Mechanical Keyboard,999.96,122,11.40%
PRD-030225,Lumina Portable Running Shoes,777.25,254,0.50%
PRD-030226,Optima Precision Portable Charger,760.07,311,8.20%
PRD-030227,Astra Pro Smart Plug,611.92,145,9.80%
PRD-030228,Hyper Turbo Soundbar,33.78,110,8.60%
PRD-030229,Core Modular Action Camera,1386.65,366,3.60%
PRD-030230,Vortex Seamless Water Bottle,992.88,324,11.50%
PRD-030231,Velocity Gaming Ring Light,754.74,107,6.50%
PRD-030232,Blaze Seamless Blender,1299.25,317,0.80%
PRD-030233,Velocity Precision Ring Light,725.87,480,11.30%
PRD-030234,Starlight Elite Smart Scale,1468.89,196,3.00%
PRD-030235,Cipher Speed Noise Canceling Earbuds,13.84,86,2.40%
PRD-030236,Prism Elite Laptop Stand,576.94,191,3.70%
PRD-030237,Pulse Modular Microphone Kit,1093.07,493,7.60%
PRD-030238,Astra Turbo USB-C Hub,957.28,157,1.80%
PRD-030239,Hyper Speed Wireless Headphones,518.58,176,5.00%
PRD-030240,Pulse Compact Dash Cam,952.34,330,1.40%
PRD-030241,Omni Eco Smart Lock,1117.11,126,0.80%
PRD-030242,Hyper Ergonomic Power Bank,346.49,78,1.60%
PRD-030243,Aura Extreme Wi-Fi Router,741.27,342,11.70%
PRD-030244,Astra Stealth Water Bottle,308.94,71,1.40%
PRD-030245,Synergy Extreme Power Bank,1394.47,112,2.80%
PRD-030246,Core Wireless Backpack,1143.4,490,3.20%
PRD-030247,Vanguard Core Ergonomic Chair,805.1,355,0.60%
PRD-030248,Optima Speed Thermal Mug,144.49,234,4.20%
PRD-030249,Core Compact Gaming Mouse,180.86,189,8.40%
PRD-030250,Blaze Intelligent E-Reader,1491.13,137,1.80%
PRD-030251,Core Vivid Laptop Stand,17.13,81,10.10%
PRD-030252,Vector Wireless Noise Canceling Earbuds,129.94,182,8.90%
PRD-030253,Vanguard Advanced USB-C Hub,78.83,140,11.50%
PRD-030254,Fusion Wireless Wi-Fi Router,355.24,156,1.20%
PRD-030255,Summit Portable E-Reader,971.1,47,6.70%
PRD-030256,Vector Advanced Security Camera,533.51,466,8.70%
PRD-030257,Echo Extreme Ergonomic Chair,402.96,289,4.10%
PRD-030258,Core Smart Water Bottle,776.03,285,7.40%
PRD-030259,Quantum Ultimate USB-C Hub,931.67,81,11.60%
PRD-030260,Echo Extreme Ring Light,1379.74,278,3.50%
PRD-030261,Hyper Lite Power Bank,633.93,345,11.60%
PRD-030262,Core Smart E-Reader,271.29,456,3.50%
PRD-030263,Vanguard Elite Blender,1251.41,461,7.10%
PRD-030264,Matrix Ultimate Soundbar,1459.24,315,3.80%
PRD-030265,Vector Gaming Backpack,630.45,360,2.40%
PRD-030266,Velocity Lite Soundbar,1475.75,267,5.00%
PRD-030267,Vanguard Prime Backpack,1417.75,221,10.20%
PRD-030268,Titan Speed Smart Scale,1100.89,486,11.30%
PRD-030269,Vortex Eco Smartwatch,70.28,386,1.20%
PRD-030270,Sol Gaming USB-C Hub,148.41,169,0.90%
PRD-030271,Vanguard Vivid Smart Lock,250.74,491,9.40%
PRD-030272,Fusion Seamless Wi-Fi Router,1430.3,170,2.20%
PRD-030273,Synergy Ergonomic Noise Canceling Earbuds,330.53,481,1.10%
PRD-030274,Vortex Ultra Ergonomic Chair,479.11,358,11.30%
PRD-030275,Lumina Flex Wireless Headphones,1301.86,222,9.50%
PRD-030276,Pulse Extreme Soundbar,1289.95,39,8.20%
PRD-030277,Velocity Pro Soundbar,1009.73,124,2.60%
PRD-030278,Titan Eco Gaming Mouse,215.12,5,8.90%
PRD-030279,Krypton Active Dash Cam,391.77,225,6.50%
PRD-030280,Hyper Vivid Laptop Stand,1418.37,343,7.70%
PRD-030281,Cipher Lite Action Camera,500.31,3,5.80%
PRD-030282,Synergy Compact Ergonomic Chair,1435.81,460,3.50%
PRD-030283,Starlight Intelligent Smart Plug,1312.51,39,8.20%
PRD-030284,Optima Compact Security Camera,838.11,389,2.40%
PRD-030285,Horizon Compact Standing Desk,1231.97,392,7.70%
PRD-030286,Astra Smart Smart Plug,1036.72,128,6.30%
PRD-030287,Optima Lite Noise Canceling Earbuds,964.9,329,4.70%
PRD-030288,Fusion Portable Blender,1139.31,388,2.50%
PRD-030289,Fusion Ergonomic 4K Monitor,1419.53,425,6.40%
PRD-030290,Cipher Wireless Thermal Mug,1015.36,458,4.70%
PRD-030291,Matrix Turbo HD Webcam,394.98,486,1.00%
PRD-030292,Orbit Stealth Desk Lamp,1105.65,310,11.70%
PRD-030293,Titan Turbo Microphone Kit,79.32,464,6.80%
PRD-030294,Prism Ultra Ergonomic Chair,569.24,354,1.10%
PRD-030295,Lumina Precision USB-C Hub,850.45,209,11.30%
PRD-030296,Hyper Seamless Running Shoes,1322.93,459,8.60%
PRD-030297,Cipher Ultra Smartwatch,52.81,197,1.70%
PRD-030298,Matrix Prime Running Shoes,47.73,94,8.90%
PRD-030299,Krypton Stealth Air Purifier,746.12,89,4.20%
PRD-030300,Aero Eco Smart Scale,835.45,450,6.40%
PRD-030301,Echo Pro Action Camera,1135.53,473,8.50%
PRD-030302,Astra Wireless Ergonomic Chair,1142.5,162,8.80%
PRD-030303,Starlight Pro Laptop Stand,1096.09,472,0.10%
PRD-030304,Optima Prime Wi-Fi Router,1285.57,130,4.90%
PRD-030305,Optima Studio 4K Monitor,1075.13,168,6.80%
PRD-030306,Blaze Speed Smart Scale,1411.36,326,11.50%
PRD-030307,Vortex Precision Portable Charger,721.85,354,5.50%
PRD-030308,Matrix Lite HD Webcam,685.05,14,11.60%
PRD-030309,Hyper Flex Smart Lock,1138.37,120,9.80%
PRD-030310,Echo Advanced Soundbar,1225.6,18,2.70%
PRD-030311,Orbit Stealth Blender,1429.42,153,1.90%
PRD-030312,Vortex Lite Air Purifier,867.39,308,1.60%
PRD-030313,Hyper Lite Running Shoes,495.25,167,1.50%
PRD-030314,Echo Seamless Gaming Mouse,978.61,237,0.00%
PRD-030315,Omni Prime Standing Desk,1200.34,442,5.40%
PRD-030316,Synergy Intelligent Electric Toothbrush,496.62,267,11.50%
PRD-030317,Velocity Vivid VR Headset,760.34,244,4.50%
PRD-030318,Optima Core VR Headset,788.38,258,7.30%
PRD-030319,Synergy Active Smartwatch,962.96,232,9.30%
PRD-030320,Velocity Compact Smartwatch,96.25,254,7.30%
PRD-030321,Fusion Elite 4K Monitor,164.78,204,2.40%
PRD-030322,Titan Eco Fitness Tracker,1126.48,144,1.70%
PRD-030323,Nova Pro Wi-Fi Router,950.26,111,8.10%
PRD-030324,Omni Ultimate Electric Toothbrush,635.28,369,5.60%
PRD-030325,Fusion Max Ergonomic Chair,1042.72,146,5.10%
PRD-030326,Pulse Prime Power Bank,1259.39,340,11.10%
PRD-030327,Quantum Studio VR Headset,1467.2,267,8.60%
PRD-030328,Core Ergonomic Power Bank,715.48,149,2.80%
PRD-030329,Vanguard Seamless Action Camera,755.58,324,9.60%
PRD-030330,Cipher Ultra Microphone Kit,530.25,142,6.70%
PRD-030331,Velocity Portable E-Reader,1393.38,100,4.00%
PRD-030332,Krypton Prime Running Shoes,527.29,54,10.40%
PRD-030333,Core Stealth Thermal Mug,95.55,399,2.90%
PRD-030334,Synergy Portable Blender,544.23,126,8.10%
PRD-030335,Titan Eco Power Bank,776.21,387,6.40%
PRD-030336,Synergy Smart Security Camera,1288.75,279,7.00%
PRD-030337,Krypton Modular Wi-Fi Router,1180.44,398,0.80%
PRD-030338,Prism Ultimate Ring Light,924.54,485,2.90%
PRD-030339,Horizon Active Power Bank,655.95,152,6.30%
PRD-030340,Blaze Prime Microphone Kit,747,19,9.10%
PRD-030341,Hyper Stealth Robot Vacuum,634.98,11,3.70%
PRD-030342,Sol Prime Running Shoes,503.75,90,2.20%
PRD-030343,Synergy Lite Bluetooth Speaker,1055.89,99,7.50%
PRD-030344,Hyper Stealth Graphics Tablet,1173.4,291,11.70%
PRD-030345,Vector Stealth E-Reader,451.63,209,8.70%
PRD-030346,Nexus Gaming Drone,919.18,366,1.10%
PRD-030347,Summit HD Drone,962.71,112,2.80%
PRD-030348,Vanguard Ultra VR Headset,53.35,212,6.80%
PRD-030349,Hyper Seamless Gaming Mouse,534.54,313,7.30%
PRD-030350,Titan Modular Fitness Tracker,977.4,335,0.50%
PRD-030351,Aura Core Blender,189.99,447,5.10%
PRD-030352,Fusion Turbo Graphics Tablet,200.35,87,11.20%
PRD-030353,Nova Vivid Microphone Kit,1397.69,253,3.30%
PRD-030354,Vortex Wireless Graphics Tablet,258.28,70,3.50%
PRD-030355,Apex Extreme E-Reader,1222.53,150,9.90%
PRD-030356,Aura Advanced Smartwatch,378.74,246,3.80%
PRD-030357,Vanguard Flex Noise Canceling Earbuds,911.05,135,9.50%
PRD-030358,Zenith Vivid Graphics Tablet,1036.04,110,9.00%
PRD-030359,Vector Portable VR Headset,118.65,220,7.20%
PRD-030360,Vector Compact Portable Charger,1192.4,478,6.60%
PRD-030361,Orbit Pro Ring Light,1102.65,383,0.50%
PRD-030362,Lumina Portable Wireless Headphones,800.44,109,3.00%
PRD-030363,Pulse Ultimate Gaming Mouse,407.41,311,1.70%
PRD-030364,Matrix Prime Water Bottle,831.52,319,1.30%
PRD-030365,Pulse Max VR Headset,1021.75,276,3.90%
PRD-030366,Optima Eco Smart Plug,1257.7,347,1.00%
PRD-030367,Aero Modular Smartwatch,595.06,113,2.20%
PRD-030368,Matrix Eco Security Camera,1145.93,307,4.60%
PRD-030369,Aura Active Wi-Fi Router,1455.86,329,1.00%
PRD-030370,Krypton Prime Air Purifier,784.41,488,0.90%
PRD-030371,Quantum Seamless HD Webcam,711.6,64,4.30%
PRD-030372,Matrix Eco Drone,476.09,308,7.10%
PRD-030373,Matrix Prime Smart Scale,929.17,140,3.40%
PRD-030374,Hyper Compact Electric Toothbrush,867.58,321,4.70%
PRD-030375,Vector Smart Water Bottle,372.37,373,6.10%
PRD-030376,Nexus Compact Soundbar,1031.77,52,3.10%
PRD-030377,Horizon Portable Blender,836.7,447,3.30%
PRD-030378,Hyper Speed VR Headset,716.16,203,0.30%
PRD-030379,Zenith Ergonomic Smart Plug,64.03,235,10.70%
PRD-030380,Echo Precision External SSD,1473.19,118,11.80%
PRD-030381,Omni Ultra Wireless Headphones,880.95,115,2.10%
PRD-030382,Vector Lite E-Reader,337.73,200,2.50%
PRD-030383,Matrix Smart Graphics Tablet,38.15,265,8.90%
PRD-030384,Starlight Vivid Action Camera,151.89,285,2.20%
PRD-030385,Vanguard Studio USB-C Hub,510.09,5,11.30%
PRD-030386,Fusion Wireless Noise Canceling Earbuds,320.54,295,7.30%
PRD-030387,Hyper Compact Smart Plug,195.07,472,4.80%
PRD-030388,Matrix Ultimate Water Bottle,1459.03,177,4.60%
PRD-030389,Nova Vivid Air Purifier,346.32,254,8.20%
PRD-030390,Horizon Turbo E-Reader,346.03,60,11.00%
PRD-030391,Velocity Smart Drone,1321.12,173,11.60%
PRD-030392,Pulse Active Graphics Tablet,355.11,359,3.40%
PRD-030393,Pulse Modular Smart Lock,1411,45,4.30%
PRD-030394,Vector Extreme VR Headset,95.92,349,7.70%
PRD-030395,Titan HD Thermal Mug,758.15,327,5.60%
PRD-030396,Pulse Seamless Microphone Kit,330.22,180,10.80%
PRD-030397,Orbit Seamless Bluetooth Speaker,23.33,460,9.50%
PRD-030398,Vortex Smart Backpack,1098.73,225,4.70%
PRD-030399,Nexus Precision HD Webcam,458.72,2,6.80%
PRD-030400,Summit Max Security Camera,1218.09,19,2.60%
PRD-030401,Optima Elite Smartwatch,332.24,118,0.40%
PRD-030402,Nexus Compact Robot Vacuum,764.9,205,2.60%
PRD-030403,Matrix Flex Power Bank,401.58,102,2.20%
PRD-030404,Vortex Max VR Headset,771.29,331,7.80%
PRD-030405,Vector Max Laptop Stand,479.97,455,10.40%
PRD-030406,Velocity Ultra Smart Scale,1104.15,369,0.70%
PRD-030407,Apex Prime External SSD,1348.37,375,7.90%
PRD-030408,Nexus Vivid Running Shoes,1135.3,238,7.10%
PRD-030409,Krypton Studio Desk Lamp,848.96,193,8.90%
PRD-030410,Optima Precision 4K Monitor,1147.48,312,4.10%
PRD-030411,Lumina Core Power Bank,328.05,463,10.00%
PRD-030412,Horizon Max Smart Lock,253.22,250,10.30%
PRD-030413,Krypton Pro External SSD,1252.76,147,9.50%
PRD-030414,Vortex Modular Power Bank,162.5,15,1.20%
PRD-030415,Vector Smart Backpack,669.86,224,0.30%
PRD-030416,Quantum Intelligent Soundbar,1200.69,264,1.20%
PRD-030417,Orbit Vivid HD Webcam,588.13,445,10.00%
PRD-030418,Velocity Studio Fitness Tracker,964.24,388,0.80%
PRD-030419,Synergy Gaming Air Purifier,393.95,297,1.50%
PRD-030420,Lumina Active Running Shoes,778.98,449,9.70%
PRD-030421,Hyper Compact Action Camera,1129.69,387,8.00%
PRD-030422,Apex Prime Graphics Tablet,469.14,445,7.40%
PRD-030423,Lumina Stealth Water Bottle,10.58,47,10.20%
PRD-030424,Velocity Wireless Drone,751.25,297,0.40%
PRD-030425,Starlight Turbo Gaming Mouse,191.15,202,7.50%
PRD-030426,Core Pro Running Shoes,936.41,339,1.70%
PRD-030427,Fusion Ultra Graphics Tablet,125.55,103,1.10%
PRD-030428,Aura Modular USB-C Hub,1462.38,441,7.80%
PRD-030429,Pulse Ergonomic External SSD,345.27,408,6.90%
PRD-030430,Optima HD Dash Cam,96.79,301,1.40%
PRD-030431,Cipher Precision Wi-Fi Router,805.25,214,6.40%
PRD-030432,Fusion Advanced E-Reader,651.2,488,5.90%
PRD-030433,Zenith Ergonomic Fitness Tracker,711.55,49,9.00%
PRD-030434,Nova Stealth Water Bottle,1242.82,269,0.10%
PRD-030435,Fusion Eco 4K Monitor,235.2,173,6.80%
PRD-030436,Titan Precision Air Purifier,1270.6,338,6.10%
PRD-030437,Matrix Turbo Air Purifier,1099.28,299,5.60%
PRD-030438,Sol Max External SSD,443.31,96,4.70%
PRD-030439,Prism Compact Smartwatch,662.58,132,9.70%
PRD-030440,Quantum Stealth Mechanical Keyboard,125.04,176,7.60%
PRD-030441,Sol Modular Electric Toothbrush,386.75,85,10.90%
PRD-030442,Blaze Pro Graphics Tablet,1035.77,155,10.40%
PRD-030443,Aura Stealth Graphics Tablet,920.09,292,0.90%
PRD-030444,Zenith Stealth Fitness Tracker,167.32,285,4.10%
PRD-030445,Orbit Precision External SSD,492.3,388,9.00%
PRD-030446,Krypton Core E-Reader,1365.96,4,1.40%
PRD-030447,Starlight HD E-Reader,618.83,434,0.80%
PRD-030448,Blaze Ultra Robot Vacuum,754.41,135,5.50%
PRD-030449,Lumina Vivid Power Bank,1265.8,337,6.40%
PRD-030450,Lumina Seamless Security Camera,626.02,286,4.00%
PRD-030451,Core Ultimate Robot Vacuum,758.77,303,10.10%
PRD-030452,Prism Speed Power Bank,482.27,354,1.40%
PRD-030453,Vector Precision Electric Toothbrush,910.09,311,2.80%
PRD-030454,Matrix Eco 4K Monitor,585.93,183,6.50%
PRD-030455,Quantum Seamless Bluetooth Speaker,228.57,469,10.00%
PRD-030456,Orbit Prime HD Webcam,560.05,40,7.40%
PRD-030457,Pulse Eco Dash Cam,1163.8,21,9.80%
PRD-030458,Summit Intelligent Robot Vacuum,164.44,90,8.80%
PRD-030459,Nexus Compact Laptop Stand,13.38,95,5.10%
PRD-030460,Blaze Speed Robot Vacuum,1164.18,232,6.30%
PRD-030461,Cipher Core Ergonomic Chair,529.9,294,2.50%
PRD-030462,Vanguard Gaming Wireless Headphones,218.37,201,9.10%
PRD-030463,Vector Wireless VR Headset,1362.68,255,11.80%
PRD-030464,Echo Extreme Fitness Tracker,379,125,2.20%
PRD-030465,Synergy Portable Smart Lock,472.81,89,7.10%
PRD-030466,Matrix Extreme Microphone Kit,711.32,35,11.90%
PRD-030467,Cipher Active Power Bank,897.33,364,2.70%
PRD-030468,Optima Turbo Blender,232.59,148,3.60%
PRD-030469,Cipher Gaming Smartwatch,443.9,159,10.80%
PRD-030470,Orbit Portable Power Bank,25.41,366,5.20%
PRD-030471,Cipher Modular Electric Toothbrush,1381.6,498,7.70%
PRD-030472,Titan Pro 4K Monitor,1339.24,475,8.80%
PRD-030473,Velocity Advanced HD Webcam,251.28,404,9.00%
PRD-030474,Vortex Portable Desk Lamp,1454.73,398,5.30%
PRD-030475,Sol Gaming Portable Charger,920.42,277,6.00%
PRD-030476,Aero Ultimate Running Shoes,251.39,119,5.80%
PRD-030477,Nexus Wireless Dash Cam,634.26,217,6.70%
PRD-030478,Nova Gaming E-Reader,881.92,356,7.10%
PRD-030479,Aero Elite Desk Lamp,1495.75,36,9.30%
PRD-030480,Nexus Core Microphone Kit,24.35,385,7.10%
PRD-030481,Sol Prime Bluetooth Speaker,477.34,174,9.00%
PRD-030482,Apex Eco Microphone Kit,607.61,55,6.80%
PRD-030483,Astra Gaming Blender,1183.19,59,2.10%
PRD-030484,Fusion Eco Water Bottle,821.5,462,11.20%
PRD-030485,Echo Lite USB-C Hub,928.12,430,0.40%
PRD-030486,Matrix Ergonomic Backpack,69.36,263,6.30%
PRD-030487,Astra Portable Smart Lock,1135.78,111,7.70%
PRD-030488,Aero Elite Thermal Mug,1156.67,275,8.90%
PRD-030489,Orbit Advanced Smartwatch,517.88,424,11.20%
PRD-030490,Vector Speed Coffee Maker,637.05,261,6.40%
PRD-030491,Blaze Max Standing Desk,176.65,261,10.40%
PRD-030492,Lumina Flex Portable Charger,1247.73,15,6.50%
PRD-030493,Zenith Smart Dash Cam,1370.07,64,4.40%
PRD-030494,Hyper Max Electric Toothbrush,862.77,389,8.40%
PRD-030495,Blaze HD Desk Lamp,436.77,468,3.30%
PRD-030496,Pulse HD Dash Cam,77.7,274,11.40%
PRD-030497,Nova Elite Robot Vacuum,228.53,203,3.80%
PRD-030498,Aero Core Soundbar,1438.39,130,10.20%
PRD-030499,Vector Gaming VR Headset,1291.32,43,5.50%
PRD-030500,Sol Wireless Smart Plug,307.22,426,2.30%
PRD-030501,Synergy Compact Desk Lamp,485.12,468,3.70%
PRD-030502,Astra Ultimate Wi-Fi Router,1038.92,369,11.10%
PRD-030503,Astra Precision Soundbar,82.58,268,9.40%
PRD-030504,Starlight Ergonomic Backpack,14.57,337,5.80%
PRD-030505,Titan Modular Ring Light,496.79,322,5.50%
PRD-030506,Aura Wireless 4K Monitor,1351.97,352,10.20%
PRD-030507,Vortex Vivid HD Webcam,482.7,410,3.40%
PRD-030508,Titan Active Ergonomic Chair,737.98,155,2.80%
PRD-030509,Blaze Precision E-Reader,514.53,276,2.30%
PRD-030510,Nova Precision Smart Scale,353.25,471,4.30%
PRD-030511,Optima Studio Graphics Tablet,403.9,164,6.70%
PRD-030512,Prism HD Smart Lock,1342.89,173,1.90%
PRD-030513,Zenith Pro Smart Plug,1493.7,337,5.80%
PRD-030514,Prism Speed Graphics Tablet,1414.78,5,6.30%
PRD-030515,Quantum Studio E-Reader,535.63,30,4.50%
PRD-030516,Blaze Active Robot Vacuum,771.58,362,7.80%
PRD-030517,Prism Pro Ergonomic Chair,1115.1,224,11.60%
PRD-030518,Prism Advanced Wireless Headphones,361.72,201,9.80%
PRD-030519,Core Turbo Dash Cam,438.55,10,9.20%
PRD-030520,Prism Seamless Air Purifier,84.7,433,3.60%
PRD-030521,Aero Compact Laptop Stand,989.73,194,9.00%
PRD-030522,Vanguard Flex Electric Toothbrush,253.41,233,9.10%
PRD-030523,Vanguard Wireless Ergonomic Chair,306.95,422,11.20%
PRD-030524,Prism Core Microphone Kit,1452.39,226,10.20%
PRD-030525,Blaze Core Smart Plug,506.78,382,3.80%
PRD-030526,Synergy Wireless Water Bottle,71.62,112,10.00%
PRD-030527,Vortex Wireless Microphone Kit,1354.49,425,2.50%
PRD-030528,Optima Gaming 4K Monitor,875.44,168,3.80%
PRD-030529,Zenith Stealth HD Webcam,590.5,234,6.40%
PRD-030530,Krypton Eco Ergonomic Chair,543.51,92,8.00%
PRD-030531,Apex Wireless Air Purifier,509.24,328,5.40%
PRD-030532,Astra Max Ring Light,1449.35,67,0.20%
PRD-030533,Sol Pro Dash Cam,1191.47,298,3.20%
PRD-030534,Synergy Elite Action Camera,234.71,430,10.80%
PRD-030535,Apex Elite Air Purifier,1231.67,292,0.50%
PRD-030536,Optima Ultra Standing Desk,1373.94,382,7.60%
PRD-030537,Hyper Gaming Air Purifier,1068.45,464,7.80%
PRD-030538,Echo Studio Microphone Kit,170.3,410,9.60%
PRD-030539,Quantum Max Running Shoes,492.64,123,0.80%
PRD-030540,Core Compact Smartwatch,267.88,441,5.60%
PRD-030541,Blaze Pro External SSD,666.91,496,9.30%
PRD-030542,Cipher Vivid Air Purifier,579.04,346,11.90%
PRD-030543,Lumina Stealth Standing Desk,1031.36,456,5.50%
PRD-030544,Synergy Advanced Smart Scale,438.76,252,7.90%
PRD-030545,Zenith Max Ring Light,1154.08,456,8.20%
PRD-030546,Prism Intelligent USB-C Hub,685.92,167,1.80%
PRD-030547,Titan HD Smart Scale,260.36,211,6.80%
PRD-030548,Fusion Elite Desk Lamp,440.99,181,0.50%
PRD-030549,Zenith Wireless Smartwatch,1354.36,9,1.90%
PRD-030550,Vector Seamless Standing Desk,388.76,490,9.70%
PRD-030551,Horizon Smart Wireless Headphones,460.08,317,2.60%
PRD-030552,Sol Extreme Ergonomic Chair,408.51,200,10.20%
PRD-030553,Titan Prime Electric Toothbrush,790.76,321,11.30%
PRD-030554,Starlight Gaming Backpack,429.19,203,8.70%
PRD-030555,Vanguard Turbo Gaming Mouse,1082.23,367,10.80%
PRD-030556,Horizon Lite USB-C Hub,330.73,392,9.50%
PRD-030557,Horizon Intelligent Smart Scale,1432.52,182,9.60%
PRD-030558,Astra Ultimate VR Headset,384.5,446,9.20%
PRD-030559,Zenith Ergonomic External SSD,690.05,120,8.30%
PRD-030560,Nexus Ergonomic Microphone Kit,1357.74,330,10.50%
PRD-030561,Prism Advanced Smartwatch,427.13,87,11.40%
PRD-030562,Quantum Smart Mechanical Keyboard,408.11,247,0.20%
PRD-030563,Cipher Precision Ring Light,780.08,45,11.80%
PRD-030564,Nexus Precision Drone,130.17,339,5.40%
PRD-030565,Prism Speed Wi-Fi Router,162.58,490,0.10%
PRD-030566,Blaze HD Soundbar,629.03,270,1.80%
PRD-030567,Hyper Speed Graphics Tablet,698.35,119,1.50%
PRD-030568,Starlight Modular Graphics Tablet,1350.39,299,6.10%
PRD-030569,Apex Seamless Smartwatch,883.71,338,1.80%
PRD-030570,Astra Eco Ring Light,1359.36,35,3.30%
PRD-030571,Krypton Ergonomic HD Webcam,239.35,439,10.70%
PRD-030572,Vector HD Security Camera,1297.65,72,3.30%
PRD-030573,Omni Advanced Noise Canceling Earbuds,346.74,449,4.20%
PRD-030574,Velocity Modular Drone,1265.4,147,6.60%
PRD-030575,Nexus Gaming Drone,882.98,18,3.70%
PRD-030576,Optima Stealth USB-C Hub,1336.62,71,11.40%
PRD-030577,Astra Modular Noise Canceling Earbuds,488.71,87,5.40%
PRD-030578,Titan Max Robot Vacuum,1235.49,381,7.40%
PRD-030579,Titan Turbo Thermal Mug,800.22,410,7.60%
PRD-030580,Hyper Extreme Portable Charger,39.81,255,6.30%
PRD-030581,Apex Wireless External SSD,114.89,94,0.00%
PRD-030582,Prism Intelligent Smart Lock,987.9,153,0.60%
PRD-030583,Hyper Stealth Coffee Maker,1186.26,90,9.90%
PRD-030584,Summit Ergonomic Blender,1142.36,489,11.60%
PRD-030585,Omni Lite Action Camera,156.95,156,3.50%
PRD-030586,Nova Intelligent Drone,1267.54,104,7.00%
PRD-030587,Vector Studio Desk Lamp,558.7,29,8.10%
PRD-030588,Matrix Ultra Graphics Tablet,1160.48,139,4.50%
PRD-030589,Apex Intelligent Wi-Fi Router,687.95,46,5.50%
PRD-030590,Pulse HD Portable Charger,989.67,14,6.00%
PRD-030591,Starlight Core Soundbar,252.35,189,3.70%
